"id"|"first_name"|"last_name"|"address_1"|"suburb"|"state"|"postcode"|"policy_type"|"claim_date"|"claim_amount"
103447|"Jolie"|"Pugh"|"Ap #203-5119 Ligula. Road"|"Wodonga"|"VIC"|3689|"breakage"|05/07/15|$27,684.78
103459|"Summer"|"Alston"|"P.O. Box 542, 3646 Urna Road"|"Maryborough"|"QLD"|4650|"theft"|07/10/14|$2,334.60
103471|"Hermione"|"Benjamin"|"664 Egestas. St."|"Swan Hill"|"VIC"|"#N/A"|"breakage"|"10/28/2014"|$8,102.62
103483|"Signe"|"Dodson"|"7562 Diam St."|"Gladstone"|"QLD"|4680|"theft"|"10/30/2015"|$16,347.39
103495|"September"|"Franco"|"P.O. Box 795, 7075 Libero. St."|"Shepparton"|"VIC"|"#N/A"|"fire"|10/12/14|$45,554.55
103507|"Ria"|"Hanson"|"Ap #963-2585 Dapibus Av."|"Redlands"|"QLD"|"#N/A"|"flood"|"02/24/2015"|$12,524.20
103519|"Tana"|"Griffin"|"4313 Aliquam Road"|"Wollongong"|"NSW"|"#N/A"|"theft"|"07/16/2014"|$43,208.33
103531|"Roary"|"Jenkins"|"Ap #114-3331 Metus. Av."|"Bundaberg"|"QLD"|4670|"mud"|"06/26/2014"|$28,262.43
103543|"Nomlanga"|"James"|"178-9906 Aliquet Ave"|"Sale"|"VIC"|3850|"breakage"|11/09/15|$30,847.35
103555|"Inga"|"Landry"|"830-9343 Cras Rd."|"Queanbeyan"|"NSW"|"#N/A"|"hail"|07/10/15|$25,530.37
103567|"Aspen"|"Payne"|"Ap #418-6925 Facilisis Street"|"Bathurst"|"NSW"|"#N/A"|"flood"|"07/28/2014"|$28,518.82
103579|"Kalia"|"Pierce"|"P.O. Box 218, 6242 Luctus, St."|"Brisbane"|"QLD"|4000|"hail"|07/02/15|$1,648.39
103591|"Kaye"|"Castillo"|"177-5146 Turpis. Rd."|"Ipswich"|"QLD"|4305|"breakage"|"06/23/2014"|$14,476.95
103603|"Kelsie"|"Santiago"|"Ap #533-6163 Ut Rd."|"Geelong"|"VIC"|"#N/A"|"fire"|04/06/16|$5,951.09
103615|"Alma"|"Williams"|"Ap #338-2265 Metus Avenue"|"Bathurst"|"NSW"|"#N/A"|"breakage"|"07/28/2015"|$24,267.32
103627|"Pascale"|"Strickland"|"P.O. Box 329, 6960 In Rd."|"Mandurah"|"WA"|6210|"theft"|09/03/15|$44,961.22
103639|"Abigail"|"Whitney"|"Ap #256-8251 Ipsum Av."|"Bathurst"|"NSW"|"#N/A"|"hail"|"02/19/2016"|$7,065.37
103651|"Christine"|"Sosa"|"Ap #109-4705 Dui. Rd."|"Bendigo"|"VIC"|"#N/A"|"mud"|"03/19/2016"|$41,251.58
103663|"Isabelle"|"Knapp"|"378-166 Praesent Ave"|"Bendigo"|"VIC"|"#N/A"|"mud"|"09/23/2015"|$9,313.86
103675|"Barbara"|"Delacruz"|"Ap #306-6152 Tellus Av."|"Kalgoorlie-Boulder"|"WA"|"#N/A"|"breakage"|"10/20/2015"|$39,336.29
103687|"Cynthia"|"Luna"|"Ap #337-3774 Ipsum Avenue"|"Redlands"|"QLD"|"#N/A"|"mud"|08/03/14|$43,315.70
103699|"Orli"|"Blevins"|"154-4439 Nibh. Rd."|"Sale"|"VIC"|3850|"fire"|06/04/14|$7,486.79
103711|"April"|"Oliver"|"335-1636 Egestas Avenue"|"Bathurst"|"NSW"|"#N/A"|"flood"|03/11/15|$17,561.07
103723|"Latifah"|"Lindsey"|"Ap #535-8069 A Street"|"Mount Isa"|"QLD"|4825|"flood"|"10/31/2015"|$2,721.02
103735|"Glenna"|"Hawkins"|"P.O. Box 781, 7934 Ultricies Ave"|"Tamworth"|"NSW"|"#N/A"|"theft"|"10/28/2015"|$14,528.30
103747|"Quincy"|"Gutierrez"|"Ap #900-5340 Eget Rd."|"Joondalup"|"WA"|6027|"theft"|"10/28/2015"|$38,132.28
103759|"Nicole"|"Christensen"|"Ap #155-1647 Natoque Rd."|"Morwell"|"VIC"|3840|"hail"|06/02/15|$18,192.23
103771|"Britanni"|"Velasquez"|"P.O. Box 500, 9016 Molestie Street"|"Goulburn"|"NSW"|"#N/A"|"fire"|08/08/14|$3,537.93
103783|"Giselle"|"Hutchinson"|"P.O. Box 666, 7950 Velit. Rd."|"Hamilton"|"VIC"|"#N/A"|"flood"|"09/29/2015"|$26,880.19
103795|"Piper"|"Craft"|"P.O. Box 271, 4663 Aliquet St."|"Queanbeyan"|"NSW"|"#N/A"|"mud"|"05/15/2015"|$25,827.02
103807|"Zelenia"|"Guy"|"4203 Tellus, Street"|"Hamilton"|"VIC"|"#N/A"|"theft"|"08/29/2014"|$31,138.39
103819|"Shaeleigh"|"Armstrong"|"798-2108 Lectus. Rd."|"Hamilton"|"VIC"|"#N/A"|"mud"|05/06/15|$34,015.27
103831|"Lael"|"Simpson"|"P.O. Box 961, 4651 Sed Av."|"Redcliffe"|"QLD"|4020|"fire"|07/12/15|$31,729.97
103843|"Dana"|"Bauer"|"Ap #810-5271 Quisque St."|"Caloundra"|"QLD"|4551|"hail"|01/01/16|$37,004.12
103855|"Skyler"|"Stephens"|"P.O. Box 228, 2814 Luctus St."|"Gladstone"|"QLD"|4680|"mud"|"11/27/2014"|$30,763.65
103867|"Willa"|"Key"|"197-3244 Malesuada. Ave"|"Wollongong"|"NSW"|"#N/A"|"flood"|"03/24/2016"|$38,311.21
103879|"Martina"|"Baxter"|"P.O. Box 406, 4786 Eros. St."|"Albany"|"WA"|6330|"breakage"|"09/30/2014"|$47,979.88
103891|"Kristen"|"Vaughn"|"P.O. Box 120, 1410 Curae Rd."|"Melbourne"|"VIC"|8001|"mud"|02/03/16|$32,726.19
103903|"Desiree"|"Webb"|"P.O. Box 830, 1804 A Ave"|"Launceston"|"TAS"|7250|"hail"|04/03/15|$16,348.58
103915|"Kendall"|"Trevino"|"P.O. Box 944, 8140 Quisque Ave"|"Fremantle"|"WA"|6160|"hail"|09/07/14|$43,251.20
103927|"Rebekah"|"Walter"|"2609 Neque St."|"Darwin"|"NT"|"#N/A"|"fire"|02/01/15|$23,013.59
103939|"Ocean"|"Huber"|"275 Erat. St."|"Bairnsdale"|"VIC"|3875|"mud"|07/03/15|$3,428.06
103951|"Rosalyn"|"Decker"|"P.O. Box 970, 4776 Eu Ave"|"Burnie"|"TAS"|7320|"hail"|"01/18/2015"|$39,114.10
103963|"Eugenia"|"Mullins"|"P.O. Box 835, 7547 Rutrum St."|"Greater Hobart"|"TAS"|"#N/A"|"flood"|"07/22/2014"|$12,259.94
103975|"Gisela"|"Bauer"|"6472 Sit Rd."|"Rockhampton"|"QLD"|4700|"hail"|"09/25/2014"|$21,443.91
103987|"Gemma"|"Warren"|"870-4825 Elit St."|"Victor Harbor"|"SA"|5211|"flood"|"05/18/2015"|$46,540.36
103999|"Kelsie"|"Swanson"|"517-4408 Dignissim. Av."|"Townsville"|"QLD"|4810|"breakage"|05/01/16|$40,190.22
104011|"Ocean"|"Hensley"|"287-571 Dolor, Street"|"Campbelltown"|"NSW"|"#N/A"|"fire"|"05/21/2014"|$1,946.32
104023|"Ariana"|"Mathews"|"Ap #904-6068 Ac Ave"|"Victor Harbor"|"SA"|5211|"breakage"|10/04/15|$42,702.33
104035|"Rama"|"Johnston"|"139-9492 Aliquet Street"|"Parramatta"|"NSW"|"#N/A"|"flood"|11/04/15|$42,696.78
104047|"Sage"|"Knowles"|"Ap #506-1988 Pharetra Road"|"Geelong"|"VIC"|"#N/A"|"theft"|12/01/15|$11,498.50
104059|"Ingrid"|"Browning"|"P.O. Box 795, 4256 Consectetuer Rd."|"Adelaide"|"SA"|5000|"hail"|"07/23/2014"|$26,085.61
104071|"Patience"|"Rasmussen"|"413-5241 Varius. Rd."|"Lithgow"|"NSW"|"#N/A"|"flood"|"06/24/2014"|$32,763.35
104083|"Joy"|"Knox"|"P.O. Box 984, 9637 Elit, Ave"|"Blue Mountains"|"NSW"|"#N/A"|"flood"|"02/17/2016"|$11,356.15
104095|"Wynne"|"Cohen"|"587-1655 Lectus Avenue"|"Bunbury"|"WA"|6230|"flood"|"10/17/2015"|$20,066.24
104107|"Dana"|"Estrada"|"Ap #471-5442 Taciti Rd."|"Bathurst"|"NSW"|"#N/A"|"fire"|11/07/14|$46,129.64
104119|"Tara"|"Parker"|"906-7166 Netus Rd."|"Tamworth"|"NSW"|"#N/A"|"mud"|"07/27/2015"|$3,852.00
104131|"Libby"|"Meadows"|"7755 Mollis St."|"Shepparton"|"VIC"|"#N/A"|"fire"|"12/16/2014"|$27,271.49
104143|"Olga"|"Hudson"|"6429 Nec Street"|"Murray Bridge"|"SA"|5253|"flood"|04/10/16|$15,914.58
104155|"Susan"|"Carter"|"1811 Est Road"|"Cessnock"|"NSW"|"#N/A"|"theft"|11/08/14|$25,264.33
104167|"Rae"|"Boyd"|"P.O. Box 676, 8070 Tempus, Road"|"Goulburn"|"NSW"|"#N/A"|"fire"|"06/25/2015"|$47,490.28
104179|"Leilani"|"Sears"|"Ap #738-6616 Erat St."|"Gladstone"|"QLD"|4680|"flood"|08/07/15|$13,480.82
104191|"Jael"|"Stevenson"|"Ap #154-6346 Porttitor St."|"Grafton"|"NSW"|"#N/A"|"mud"|"12/17/2015"|$31,313.29
104203|"Leilani"|"Ramsey"|"639-6580 At, Avenue"|"Melbourne"|"VIC"|8001|"flood"|"12/19/2014"|$34,618.63
104215|"Jolene"|"Blair"|"529-5623 Malesuada Rd."|"Gold Coast"|"QLD"|"#N/A"|"flood"|09/09/15|$30,490.48
104227|"Genevieve"|"Marshall"|"912 Integer Av."|"Canberra"|"ACT"|"#N/A"|"hail"|02/07/16|$40,789.03
104239|"Tara"|"Marks"|"Ap #318-9824 Eu St."|"Horsham"|"VIC"|"#N/A"|"theft"|"06/30/2015"|$40,771.46
104251|"Petra"|"Mcintosh"|"110-7415 Lorem, Street"|"Morwell"|"VIC"|3840|"breakage"|"02/25/2015"|$25,474.79
104263|"Alisa"|"Huffman"|"916-2877 In, Road"|"Lithgow"|"NSW"|"#N/A"|"theft"|"11/13/2014"|$39,054.74
104275|"Joan"|"Hudson"|"901-2629 Eget, St."|"Stirling"|"WA"|6021|"hail"|03/07/15|$31,551.18
104287|"Dai"|"Sellers"|"P.O. Box 660, 1689 Non Avenue"|"Redlands"|"QLD"|"#N/A"|"fire"|"01/15/2016"|$37,234.28
104299|"Vera"|"Grant"|"Ap #745-3918 Natoque Ave"|"Cessnock"|"NSW"|"#N/A"|"hail"|"09/19/2014"|$24,167.05
104311|"Janna"|"Gaines"|"150-1952 Nam Av."|"Victor Harbor"|"SA"|5211|"fire"|"06/13/2015"|$29,216.74
104323|"MacKenzie"|"Richardson"|"793-1943 Neque Road"|"Horsham"|"VIC"|"#N/A"|"mud"|"10/23/2014"|$49,394.19
104335|"Karyn"|"Riggs"|"Ap #866-3303 Vitae St."|"Gladstone"|"QLD"|4680|"fire"|"09/24/2015"|$28,969.27
104347|"MacKenzie"|"Kelly"|"6290 Mi Avenue"|"Warrnambool"|"VIC"|"#N/A"|"theft"|10/10/14|$30,501.30
104359|"Demetria"|"Rich"|"6154 Malesuada Rd."|"Canning"|"WA"|"#N/A"|"mud"|12/03/15|$16,445.66
104371|"Leigh"|"Hooper"|"P.O. Box 672, 6567 Sodales St."|"Warrnambool"|"VIC"|"#N/A"|"hail"|09/05/14|$37,725.46
104383|"Adele"|"Carter"|"Ap #200-8651 Habitant Rd."|"Devonport"|"TAS"|7310|"fire"|"03/21/2016"|$2,867.15
104395|"Isabella"|"Moore"|"214-8757 Donec St."|"Redlands"|"QLD"|"#N/A"|"breakage"|"12/28/2014"|$3,194.81
104407|"Petra"|"Wise"|"664-3212 Vel Rd."|"Benalla"|"VIC"|"#N/A"|"flood"|"02/21/2015"|$38,832.82
104419|"Farrah"|"Callahan"|"P.O. Box 216, 8754 Nunc Road"|"Kalgoorlie-Boulder"|"WA"|"#N/A"|"fire"|"08/13/2014"|$40,781.75
104431|"Fredericka"|"Ware"|"Ap #689-4164 Sem, Road"|"Dubbo"|"NSW"|"#N/A"|"mud"|12/01/14|$47,729.48
104443|"Ginger"|"Navarro"|"9774 Ante. St."|"Melbourne"|"VIC"|8001|"flood"|"08/29/2015"|$20,605.22
104455|"Jane"|"Camacho"|"Ap #402-6597 Ipsum St."|"Tamworth"|"NSW"|"#N/A"|"fire"|"10/25/2015"|$18,013.20
104467|"Winifred"|"Chan"|"Ap #614-2801 Vehicula Ave"|"Parramatta"|"NSW"|"#N/A"|"flood"|04/10/15|$34,542.73
104479|"Martina"|"Nelson"|"Ap #930-4646 Ultricies Rd."|"Mildura"|"VIC"|"#N/A"|"theft"|"01/30/2016"|$29,474.89
104491|"Kirestin"|"Maldonado"|"P.O. Box 598, 448 Ac, Avenue"|"Moe"|"VIC"|3825|"mud"|"02/16/2015"|$26,457.28
104503|"Naida"|"Key"|"Ap #397-7390 Sem, Street"|"Bayswater"|"WA"|6053|"fire"|"07/30/2015"|$36,104.67
104515|"Anjolie"|"Brooks"|"850-1962 Mauris St."|"Joondalup"|"WA"|6027|"flood"|"07/25/2015"|$42,530.41
104527|"Jada"|"Donovan"|"278-7034 Dapibus Street"|"Townsville"|"QLD"|4810|"breakage"|"12/14/2014"|$44,234.67
104539|"Lillith"|"Wade"|"164-1487 Libero Rd."|"Caloundra"|"QLD"|4551|"fire"|"12/31/2015"|$37,808.58
104551|"Amela"|"Gibson"|"688-1954 Eleifend. Avenue"|"Dubbo"|"NSW"|"#N/A"|"hail"|"03/16/2016"|$36,351.11
104563|"Alexis"|"Pratt"|"P.O. Box 652, 8658 Morbi Street"|"Launceston"|"TAS"|7250|"mud"|"05/18/2015"|$1,457.41
104575|"Olympia"|"Acevedo"|"492-6142 Mattis Av."|"Whyalla"|"SA"|5600|"fire"|"02/13/2015"|$5,559.99
104587|"Ori"|"Barrett"|"Ap #374-2061 Aliquet Av."|"Gosnells"|"WA"|6110|"breakage"|05/11/14|$34,594.71
104599|"Jillian"|"Molina"|"Ap #779-3780 Nunc St."|"Burnie"|"TAS"|7320|"fire"|"12/19/2015"|$33,793.59
104611|"Katelyn"|"Norman"|"5864 Suspendisse Ave"|"Melbourne"|"VIC"|8001|"flood"|"01/16/2016"|$23,727.28
104623|"Kylan"|"Kim"|"267-8192 Placerat. St."|"Broken Hill"|"NSW"|"#N/A"|"hail"|"08/22/2014"|$15,189.59
104635|"Sigourney"|"Holland"|"Ap #486-3750 Lorem, St."|"Gladstone"|"QLD"|4680|"mud"|"04/20/2015"|$24,419.72
104647|"Raven"|"Leach"|"8974 Dolor Rd."|"Geraldton-Greenough"|"WA"|"#N/A"|"theft"|"01/30/2015"|$22,307.84
104659|"Medge"|"Huber"|"P.O. Box 834, 7578 Metus. Road"|"Canberra"|"ACT"|"#N/A"|"hail"|03/09/16|$27,604.10
104671|"Illana"|"Gregory"|"Ap #305-9856 Ultrices Road"|"Townsville"|"QLD"|4810|"breakage"|"05/19/2014"|$41,929.50
104683|"Sheila"|"Webster"|"Ap #467-2226 Lorem Road"|"Melville"|"WA"|6156|"mud"|11/04/14|$34,513.60
104695|"Daria"|"Carney"|"4267 Quam. Avenue"|"Benalla"|"VIC"|"#N/A"|"hail"|09/06/14|$30,990.12
104707|"Mara"|"Leblanc"|"Ap #404-9103 Ultrices Ave"|"Blue Mountains"|"NSW"|"#N/A"|"fire"|"07/14/2014"|$32,972.81
104719|"Rae"|"Mckenzie"|"Ap #939-3366 Parturient Ave"|"Dubbo"|"NSW"|"#N/A"|"mud"|"08/14/2015"|$47,579.29
104731|"Lacy"|"Mullins"|"P.O. Box 850, 6022 Eu Avenue"|"Swan Hill"|"VIC"|"#N/A"|"flood"|"11/29/2014"|$30,750.44
104743|"Quynn"|"Ward"|"P.O. Box 627, 1265 Et St."|"Whyalla"|"SA"|5600|"hail"|"12/30/2014"|$44,054.31
104755|"Kirsten"|"Baldwin"|"P.O. Box 171, 7184 Sed St."|"Horsham"|"VIC"|"#N/A"|"flood"|02/01/16|$29,197.34
104767|"Quemby"|"Carter"|"5602 Mi, Rd."|"Hervey Bay"|"QLD"|4655|"flood"|"08/13/2015"|$8,268.30
104779|"Mara"|"Jennings"|"Ap #271-3580 Aenean Av."|"Lithgow"|"NSW"|"#N/A"|"fire"|"01/30/2016"|$41,651.00
104791|"Kirestin"|"Wilder"|"Ap #538-3272 Orci. Street"|"Orange"|"NSW"|"#N/A"|"theft"|"01/13/2016"|$3,213.85
104803|"Xerxes"|"Fuentes"|"Ap #865-7842 Sed St."|"Victor Harbor"|"SA"|5211|"flood"|"06/20/2014"|$46,033.11
104815|"Carol"|"Vaughan"|"602 Enim. St."|"Warrnambool"|"VIC"|"#N/A"|"fire"|"05/24/2015"|$35,302.41
104827|"Cheyenne"|"Mosley"|"Ap #712-1175 Commodo Street"|"Mackay"|"QLD"|4740|"flood"|02/08/16|$12,456.90
104839|"Maya"|"Santana"|"Ap #440-4172 Augue St."|"Sale"|"VIC"|3850|"breakage"|"03/18/2015"|$43,811.65
104851|"Hedwig"|"Shelton"|"P.O. Box 780, 897 Netus Rd."|"Wodonga"|"VIC"|"#N/A"|"breakage"|"02/27/2015"|$35,457.56
104863|"Lenore"|"Murphy"|"1111 Neque. Road"|"Liverpool"|"NSW"|"#N/A"|"hail"|"01/23/2016"|$8,522.71
104875|"Fatima"|"Hyde"|"Ap #620-2987 Tellus. Avenue"|"Ararat"|"VIC"|"#N/A"|"fire"|01/03/16|$42,918.73
104887|"Natalie"|"Simpson"|"589-9134 Dolor, Av."|"Bendigo"|"VIC"|"#N/A"|"breakage"|06/07/14|$13,203.37
104899|"Sheila"|"Brooks"|"937-1823 Elementum Rd."|"Morwell"|"VIC"|3840|"fire"|"11/14/2015"|$44,753.58
104911|"Chelsea"|"Finley"|"P.O. Box 580, 568 Amet, Avenue"|"Bundaberg"|"QLD"|4670|"hail"|"11/13/2015"|$30,837.03
104923|"Charlotte"|"Harding"|"Ap #718-3840 Et Rd."|"Penrith"|"NSW"|"#N/A"|"mud"|"01/17/2015"|$14,498.50
104935|"Heidi"|"Farley"|"P.O. Box 554, 5303 Libero. Avenue"|"Toowoomba"|"QLD"|4350|"theft"|"12/26/2015"|$5,053.57
104947|"Amity"|"Tran"|"P.O. Box 470, 6608 Mauris Rd."|"Mackay"|"QLD"|4740|"hail"|05/06/15|$30,257.53
104959|"Nevada"|"Pennington"|"293 Eu Av."|"Wollongong"|"NSW"|"#N/A"|"breakage"|10/04/14|$42,415.52
104971|"Abigail"|"Wilkins"|"P.O. Box 536, 3096 Sapien Rd."|"Armidale"|"NSW"|"#N/A"|"flood"|09/08/14|$22,689.35
104983|"Zelda"|"Byers"|"416-7063 Consectetuer Avenue"|"Redcliffe"|"QLD"|4020|"mud"|05/12/14|$7,572.64
104995|"Martha"|"Hardy"|"375-4772 Eu St."|"Wodonga"|"VIC"|"#N/A"|"fire"|04/08/16|$26,360.75
105007|"Echo"|"Wood"|"P.O. Box 881, 5505 Turpis Ave"|"Bendigo"|"VIC"|"#N/A"|"fire"|09/11/14|$10,212.96
105019|"Ebony"|"Long"|"P.O. Box 927, 1008 Bibendum. St."|"Melbourne"|"VIC"|8001|"mud"|"10/25/2015"|$44,556.71
105031|"Quail"|"Spence"|"Ap #816-2500 Non Rd."|"Gladstone"|"QLD"|4680|"theft"|02/05/15|$36,725.03
105043|"Pearl"|"Simon"|"P.O. Box 167, 1261 Sodales. St."|"Mackay"|"QLD"|4740|"theft"|"12/27/2015"|$2,032.68
105055|"Naida"|"Barnes"|"3187 Lorem, Rd."|"Canberra"|"ACT"|"#N/A"|"mud"|"08/24/2014"|$36,429.84
105067|"Hedwig"|"Garza"|"Ap #569-9871 Dis Avenue"|"Townsville"|"QLD"|4810|"fire"|08/12/15|$8,947.93
105079|"Orla"|"Randolph"|"Ap #284-9895 Fusce Av."|"Mount Isa"|"QLD"|4825|"theft"|"12/30/2014"|$23,902.95
105091|"Alma"|"Ewing"|"1604 Pede. Avenue"|"Mandurah"|"WA"|6210|"fire"|04/03/15|$20,168.25
105103|"Emily"|"Vaughn"|"2974 Diam Street"|"Caloundra"|"QLD"|4551|"flood"|"02/16/2015"|$10,822.37
105115|"Aretha"|"Ray"|"9534 Nunc, Avenue"|"Port Pirie"|"SA"|5540|"fire"|"09/23/2015"|$47,506.77
105127|"Rowan"|"Harper"|"P.O. Box 209, 6928 Magna Ave"|"Hamilton"|"VIC"|"#N/A"|"hail"|03/04/15|$29,870.84
105139|"Jolie"|"Valdez"|"287-3990 Mauris Avenue"|"Morwell"|"VIC"|3840|"fire"|"07/17/2014"|$16,118.29
105151|"Orli"|"Grimes"|"259-9420 Et Street"|"Joondalup"|"WA"|6027|"hail"|02/08/16|$25,358.11
105163|"Olympia"|"Shannon"|"P.O. Box 760, 5960 Cursus Rd."|"Logan City"|"QLD"|"#N/A"|"flood"|01/07/15|$18,397.89
105175|"Tatum"|"Byrd"|"364-5366 Vitae Rd."|"Mount Gambier"|"SA"|5290|"mud"|"03/13/2015"|$2,286.59
105187|"Cassidy"|"Cooley"|"863-6681 Libero. Road"|"Campbelltown"|"NSW"|"#N/A"|"theft"|"10/21/2014"|$9,120.88
105199|"Kyla"|"Hickman"|"6742 Elit, Road"|"Armidale"|"NSW"|"#N/A"|"flood"|"02/21/2015"|$38,577.67
105211|"Ginger"|"Valencia"|"1250 Lobortis St."|"Swan Hill"|"VIC"|"#N/A"|"mud"|"12/27/2014"|$19,344.67
105223|"Jenette"|"Mueller"|"7393 Fames St."|"Penrith"|"NSW"|"#N/A"|"flood"|09/11/14|$5,891.76
105235|"Shaine"|"Hoffman"|"732-8570 Risus Rd."|"Redcliffe"|"QLD"|4020|"mud"|04/01/15|$44,027.54
105247|"Lael"|"Mayer"|"8051 Magna St."|"Stirling"|"WA"|6021|"mud"|"01/24/2016"|$47,276.92
105259|"Xyla"|"Roberts"|"Ap #382-4903 Vivamus Street"|"Canberra"|"ACT"|"#N/A"|"fire"|01/02/15|$35,253.25
105271|"Adria"|"Poole"|"P.O. Box 162, 6297 Pellentesque St."|"Sale"|"VIC"|3850|"breakage"|"08/27/2014"|$45,814.28
105283|"Georgia"|"Caldwell"|"Ap #641-3804 Sed Ave"|"Bathurst"|"NSW"|"#N/A"|"mud"|08/09/14|$4,785.18
105295|"Karleigh"|"Gamble"|"Ap #985-8396 Cursus Rd."|"Goulburn"|"NSW"|"#N/A"|"mud"|12/12/15|$22,860.38
105307|"Madison"|"Walker"|"Ap #568-9813 Arcu. Road"|"Port Augusta"|"SA"|5700|"hail"|01/03/15|$17,213.17
105319|"Paloma"|"Colon"|"5830 Vivamus St."|"Darwin"|"NT"|"#N/A"|"mud"|"10/15/2014"|$35,997.71
105331|"Amity"|"Buckley"|"Ap #347-3350 Sapien. Rd."|"Melbourne"|"VIC"|8001|"theft"|"05/17/2014"|$20,012.27
105343|"Galena"|"Potts"|"3397 Nec, Rd."|"Frankston"|"VIC"|"#N/A"|"fire"|01/07/15|$16,486.62
105355|"Adria"|"Mathis"|"P.O. Box 506, 4961 Augue. Rd."|"Cairns"|"QLD"|4870|"mud"|06/03/15|$38,409.60
105367|"Yoko"|"Miles"|"950-3183 Augue Rd."|"Bathurst"|"NSW"|"#N/A"|"theft"|"08/25/2015"|$22,226.07
105379|"Melissa"|"Jacobson"|"128-1016 Rhoncus. Road"|"Penrith"|"NSW"|"#N/A"|"mud"|"05/15/2015"|$11,263.81
105391|"Lesley"|"Best"|"810-3809 Congue. Avenue"|"Hamilton"|"VIC"|"#N/A"|"hail"|10/11/14|$23,193.82
105403|"Ginger"|"Mooney"|"Ap #969-5010 Facilisis. Av."|"Gladstone"|"QLD"|4680|"fire"|"11/19/2015"|$25,726.16
105415|"Adena"|"Burnett"|"213-7742 A, Street"|"Redcliffe"|"QLD"|4020|"fire"|10/02/15|$16,151.58
105427|"Neve"|"Michael"|"P.O. Box 541, 2019 Sed Rd."|"Gold Coast"|"QLD"|"#N/A"|"mud"|"10/21/2014"|$32,570.86
105439|"Shaeleigh"|"Potter"|"P.O. Box 131, 9068 Odio, Av."|"Mildura"|"VIC"|"#N/A"|"hail"|"06/27/2014"|$4,768.41
105451|"Kelsey"|"Mcpherson"|"266-3385 Class Rd."|"Ararat"|"VIC"|"#N/A"|"theft"|06/09/14|$48,155.25
105463|"Hillary"|"Whitaker"|"6228 Semper. Rd."|"Armidale"|"NSW"|"#N/A"|"fire"|"06/24/2014"|$16,103.92
105475|"Ivory"|"Chaney"|"9682 Diam. St."|"Logan City"|"QLD"|"#N/A"|"hail"|"02/17/2016"|$16,834.33
105487|"Ciara"|"Rogers"|"P.O. Box 923, 590 Curabitur Road"|"Maryborough"|"QLD"|4650|"fire"|"03/31/2016"|$32,614.30
105499|"Rowan"|"Cote"|"863-3603 Consequat Av."|"Wollongong"|"NSW"|"#N/A"|"mud"|10/06/15|$29,145.36
105511|"Carissa"|"Guthrie"|"P.O. Box 232, 4445 Eu Rd."|"Traralgon"|"VIC"|3844|"hail"|08/07/15|$46,097.41
105523|"Cleo"|"Goodman"|"P.O. Box 227, 105 Nulla Avenue"|"Palmerston"|"NT"|"#N/A"|"mud"|"10/24/2015"|$48,222.70
105535|"Stacy"|"Contreras"|"556-534 Luctus, Street"|"Morwell"|"VIC"|3840|"flood"|"06/27/2015"|$8,742.00
105547|"Marny"|"Alston"|"636-2837 Ipsum. St."|"Newcastle"|"NSW"|"#N/A"|"theft"|09/01/15|$6,557.28
105559|"Elizabeth"|"Acevedo"|"9696 Morbi Avenue"|"Moe"|"VIC"|3825|"hail"|"08/21/2014"|$39,733.51
105571|"Astra"|"Hancock"|"Ap #587-2663 Accumsan Rd."|"Albury"|"NSW"|"#N/A"|"fire"|"09/23/2014"|$41,510.13
105583|"Elizabeth"|"Nolan"|"828-3070 Eu, Avenue"|"Whyalla"|"SA"|5600|"breakage"|"12/21/2014"|$45,646.24
105595|"Brenda"|"Valencia"|"8731 Nunc St."|"Mount Isa"|"QLD"|4825|"hail"|10/02/15|$12,836.66
105607|"Colette"|"Callahan"|"3964 Vitae, St."|"Toowoomba"|"QLD"|4350|"hail"|"07/30/2014"|$49,071.15
105619|"Nola"|"Yang"|"796-6822 Lorem, Ave"|"Maryborough"|"QLD"|4650|"mud"|"01/17/2016"|$17,123.91
105631|"Anika"|"Ramirez"|"268-148 Rhoncus. Avenue"|"Warrnambool"|"VIC"|"#N/A"|"theft"|07/05/14|$3,017.19
105643|"Mona"|"Gordon"|"6018 Eget Street"|"Broken Hill"|"NSW"|"#N/A"|"flood"|"08/13/2014"|$27,220.38
105655|"Germane"|"Gould"|"118-2252 Mauris St."|"Campbelltown"|"NSW"|"#N/A"|"fire"|"04/23/2015"|$32,265.42
105667|"Brenda"|"Adams"|"9570 Vestibulum, St."|"Mount Gambier"|"SA"|5290|"fire"|04/06/15|$20,593.21
105679|"Kendall"|"Ellis"|"Ap #791-8061 Aliquet. St."|"Melbourne"|"VIC"|8001|"mud"|12/12/15|$41,594.77
105691|"Rebecca"|"Forbes"|"378-4551 Enim. Ave"|"Rockingham"|"WA"|6168|"theft"|"12/28/2015"|$30,188.32
105703|"Shaine"|"Meyer"|"P.O. Box 282, 7000 Vivamus St."|"Armidale"|"NSW"|"#N/A"|"theft"|"01/23/2015"|$42,923.20
105715|"Evangeline"|"Hyde"|"Ap #300-2280 Nec, Rd."|"Tamworth"|"NSW"|"#N/A"|"fire"|"04/26/2016"|$26,112.39
105727|"April"|"Meyer"|"2498 Vel, Rd."|"Bathurst"|"NSW"|"#N/A"|"breakage"|05/06/14|$12,340.51
105739|"Evelyn"|"Meadows"|"2122 Ut Road"|"Belgrave"|"VIC"|"#N/A"|"breakage"|"04/22/2016"|$22,408.34
