"id"|"first_name"|"last_name"|"address_1"|"suburb"|"state"|"postcode"|"policy_type"|"claim_date"|"claim_amount"
112769|"Eagan"|"Chase"|"8093 A, Rd."|"Broken Hill"|"NSW"|"#N/A"|"breakage"|"11/19/2015"|$33,944.50
112781|"Andrew"|"Berry"|"213-4231 Aliquet Av."|"Sydney"|"NSW"|"#N/A"|"mud"|02/06/15|$32,538.39
112793|"Robert"|"Vasquez"|"Ap #331-3817 Vitae St."|"Wodonga"|"VIC"|"#N/A"|"fire"|"06/15/2015"|$21,440.44
112805|"Wing"|"Valdez"|"Ap #706-5634 At, Rd."|"Canberra"|"ACT"|"#N/A"|"mud"|"03/13/2015"|$30,111.51
112817|"Merritt"|"Lindsay"|"6498 Massa St."|"Mildura"|"VIC"|"#N/A"|"breakage"|"06/28/2014"|$19,107.95
112829|"Zane"|"Mason"|"Ap #220-5428 Elit. Ave"|"Hervey Bay"|"QLD"|4655|"mud"|10/08/15|$4,915.21
112841|"Oliver"|"Bryan"|"P.O. Box 254, 1242 Aliquet Ave"|"Traralgon"|"VIC"|"#N/A"|"hail"|"06/19/2014"|$25,925.56
112853|"Dexter"|"Fischer"|"641-5227 Elit St."|"Greater Hobart"|"TAS"|"#N/A"|"mud"|"05/16/2014"|$35,089.91
112865|"Vance"|"Ochoa"|"P.O. Box 303, 9710 Quis Rd."|"Parramatta"|"NSW"|"#N/A"|"hail"|03/12/16|$49,650.09
112877|"Blake"|"Gentry"|"693-7116 Non Av."|"Morwell"|"VIC"|"#N/A"|"mud"|"09/15/2014"|$4,991.60
112889|"Zahir"|"Russell"|"P.O. Box 616, 9821 Nascetur Rd."|"Orange"|"NSW"|"#N/A"|"fire"|11/11/15|$21,141.72
112901|"Lewis"|"Mclaughlin"|"P.O. Box 345, 7847 Luctus Road"|"Belgrave"|"VIC"|"#N/A"|"fire"|05/09/15|$32,864.54
112913|"Prescott"|"Glenn"|"578-8365 Mauris Rd."|"Toowoomba"|"QLD"|4350|"breakage"|"03/27/2015"|$29,399.91
112925|"Kyle"|"Stark"|"Ap #884-1157 Ipsum St."|"Moe"|"VIC"|"#N/A"|"mud"|07/08/14|$33,264.58
112937|"Roth"|"Blankenship"|"Ap #922-9440 Elit Avenue"|"Cairns"|"QLD"|4870|"hail"|08/11/14|$6,786.24
112949|"Chandler"|"Mueller"|"P.O. Box 250, 6956 Nascetur Street"|"Lithgow"|"NSW"|"#N/A"|"breakage"|"02/27/2015"|$5,721.59
112961|"Hyatt"|"Cleveland"|"Ap #562-9191 Non Street"|"Mildura"|"VIC"|"#N/A"|"mud"|"03/27/2015"|$20,429.17
112973|"Jerome"|"Lewis"|"1350 Cursus Ave"|"Charters Towers"|"QLD"|4820|"fire"|"11/30/2014"|$6,258.34
112985|"Hedley"|"Farmer"|"5397 Ut, Rd."|"Campbelltown"|"NSW"|"#N/A"|"mud"|"10/22/2015"|$9,111.87
112997|"Hoyt"|"Todd"|"P.O. Box 926, 7815 Suspendisse Avenue"|"Joondalup"|"WA"|6027|"theft"|"05/13/2015"|$11,135.88
113009|"Zeph"|"Perez"|"229-1976 Dictum St."|"Frankston"|"VIC"|"#N/A"|"mud"|11/01/15|$29,523.66
113021|"Porter"|"Payne"|"269-9983 Laoreet, St."|"Redlands"|"QLD"|"#N/A"|"flood"|"06/13/2014"|$3,251.05
113033|"Ishmael"|"Welch"|"P.O. Box 326, 8615 Donec Av."|"Sale"|"VIC"|"#N/A"|"theft"|"10/31/2014"|$19,251.67
113045|"Derek"|"Fowler"|"541-2513 Magnis Avenue"|"Lithgow"|"NSW"|"#N/A"|"breakage"|"10/25/2015"|$3,160.68
113057|"Blake"|"Baker"|"P.O. Box 886, 4982 In Rd."|"Gosnells"|"WA"|6110|"fire"|"10/29/2015"|$42,186.72
113069|"Raphael"|"Tillman"|"P.O. Box 605, 1998 Metus Av."|"Grafton"|"NSW"|"#N/A"|"mud"|"02/28/2015"|$12,616.36
113081|"Abraham"|"Phillips"|"Ap #161-2956 Ligula. St."|"Benalla"|"VIC"|"#N/A"|"breakage"|"11/22/2014"|$48,263.18
113093|"Branden"|"Dixon"|"318-5424 Ante. Avenue"|"Redcliffe"|"QLD"|4020|"breakage"|01/07/15|$45,717.76
113105|"Knox"|"Clemons"|"Ap #243-7674 Magna Road"|"Sale"|"VIC"|"#N/A"|"mud"|12/07/14|$3,088.09
113117|"Nehru"|"Bond"|"512-7203 Neque Ave"|"Ipswich"|"QLD"|4305|"breakage"|"09/18/2014"|$18,521.87
113129|"Isaac"|"Trujillo"|"P.O. Box 145, 846 Vel, St."|"Brisbane"|"QLD"|4000|"theft"|06/04/15|$24,915.81
113141|"Cedric"|"Roman"|"P.O. Box 929, 2625 Nulla Av."|"Melbourne"|"VIC"|8001|"mud"|"05/15/2014"|$3,588.85
113153|"Zane"|"Casey"|"4899 Lorem. Rd."|"Logan City"|"QLD"|"#N/A"|"flood"|"11/23/2015"|$46,146.14
113165|"Alden"|"Shannon"|"Ap #199-5631 Ac, St."|"Mildura"|"VIC"|"#N/A"|"theft"|03/05/16|$6,547.60
113177|"Ishmael"|"Barrera"|"7484 Pellentesque Street"|"Nedlands"|"WA"|6009|"hail"|07/12/14|$47,650.86
113189|"Aaron"|"Hanson"|"P.O. Box 321, 1773 Dui Road"|"Sale"|"VIC"|"#N/A"|"breakage"|"03/16/2015"|$15,428.33
113201|"Hilel"|"Stein"|"7256 Ligula. Rd."|"Gosnells"|"WA"|6110|"flood"|"05/20/2014"|$30,235.26
113213|"Graiden"|"Lewis"|"887-5314 Lobortis Rd."|"Melbourne"|"VIC"|8001|"breakage"|"05/22/2014"|$39,706.67
113225|"Merritt"|"Irwin"|"408-9366 Integer Av."|"Campbelltown"|"NSW"|"#N/A"|"hail"|"10/19/2014"|$47,617.21
113237|"Hiram"|"Peters"|"3630 Et Ave"|"Wodonga"|"VIC"|"#N/A"|"flood"|"04/26/2016"|$6,929.36
113249|"Nathan"|"Parsons"|"765-5435 Nec Av."|"Mackay"|"QLD"|4740|"flood"|03/12/15|$29,295.31
113261|"Kadeem"|"Mercer"|"Ap #909-7178 Vehicula. Rd."|"Belmont"|"WA"|6104|"mud"|"03/19/2016"|$16,265.22
113273|"Arsenio"|"Rollins"|"693-4252 Sociis Rd."|"Cessnock"|"NSW"|"#N/A"|"breakage"|"08/22/2014"|$41,739.74
113285|"Neil"|"Osborne"|"P.O. Box 690, 3214 Cursus Ave"|"Bundaberg"|"QLD"|4670|"flood"|01/07/15|$31,784.21
113297|"Cairo"|"Carter"|"Ap #611-6263 In Rd."|"Tamworth"|"NSW"|"#N/A"|"fire"|"01/13/2016"|$48,378.28
113309|"Avram"|"Franklin"|"5268 Morbi Rd."|"Townsville"|"QLD"|4810|"flood"|"02/14/2016"|$43,655.69
113321|"Martin"|"Nicholson"|"Ap #965-4464 Non, St."|"Lithgow"|"NSW"|"#N/A"|"fire"|"08/24/2015"|$12,230.48
113333|"Sawyer"|"Douglas"|"204-8289 Leo Ave"|"Melbourne"|"VIC"|8001|"fire"|"05/16/2014"|$33,514.43
113345|"Wayne"|"Jarvis"|"Ap #405-3411 Cras Road"|"Goulburn"|"NSW"|"#N/A"|"mud"|"05/13/2014"|$30,230.47
113357|"Jin"|"Decker"|"P.O. Box 112, 1987 Odio. St."|"Bairnsdale"|"VIC"|"#N/A"|"flood"|"06/20/2015"|$32,429.01
113369|"Cadman"|"Neal"|"2270 Ante St."|"Blue Mountains"|"NSW"|"#N/A"|"breakage"|"10/25/2014"|$19,277.43
113381|"Aladdin"|"Clarke"|"P.O. Box 850, 2743 Hendrerit Rd."|"Redcliffe"|"QLD"|4020|"fire"|"12/22/2014"|$3,465.92
113393|"Harrison"|"Knox"|"P.O. Box 503, 2777 Scelerisque, Rd."|"Bairnsdale"|"VIC"|"#N/A"|"mud"|"02/13/2016"|$18,217.66
113405|"Jin"|"Garcia"|"4140 Iaculis Street"|"Goulburn"|"NSW"|"#N/A"|"hail"|"07/29/2014"|$44,915.83
113417|"Jasper"|"Jacobson"|"P.O. Box 112, 9860 Lorem St."|"Townsville"|"QLD"|4810|"mud"|"09/24/2014"|$12,352.19
113429|"Jin"|"Kirk"|"P.O. Box 634, 1899 Nunc Avenue"|"Sydney"|"NSW"|"#N/A"|"fire"|"12/16/2015"|$23,986.87
113441|"Chase"|"Slater"|"Ap #933-7273 Cursus St."|"Brisbane"|"QLD"|4000|"fire"|"10/20/2015"|$24,200.69
113453|"Honorato"|"Sullivan"|"4103 Purus Ave"|"Shepparton"|"VIC"|"#N/A"|"theft"|"01/13/2016"|$43,092.50
113465|"Stuart"|"Crane"|"449-8405 Pede. Avenue"|"Broken Hill"|"NSW"|"#N/A"|"fire"|"03/14/2016"|$35,456.01
113477|"Logan"|"Logan"|"P.O. Box 458, 7563 Ut Road"|"Charters Towers"|"QLD"|4820|"theft"|09/05/14|$24,299.50
113489|"Colorado"|"Webster"|"P.O. Box 219, 2297 Mauris, Rd."|"Armidale"|"NSW"|"#N/A"|"theft"|12/07/15|$2,970.42
113501|"Malik"|"Perry"|"4419 Elementum Avenue"|"Bathurst"|"NSW"|"#N/A"|"breakage"|"09/17/2015"|$24,507.32
113513|"Alvin"|"Roman"|"Ap #922-6068 Aliquam St."|"Dandenong"|"VIC"|"#N/A"|"flood"|01/02/16|$34,337.77
113525|"Logan"|"Maldonado"|"Ap #437-3988 Odio. Ave"|"Wangaratta"|"VIC"|"#N/A"|"mud"|"08/21/2014"|$30,184.28
113537|"Buckminster"|"Lang"|"8308 Nunc Rd."|"Wodonga"|"VIC"|"#N/A"|"hail"|"06/16/2014"|$1,460.15
113549|"Mannix"|"Gentry"|"Ap #208-4008 Et Rd."|"Charters Towers"|"QLD"|4820|"flood"|08/11/14|$18,306.22
113561|"Noble"|"Levy"|"7231 Rutrum Road"|"Ararat"|"VIC"|"#N/A"|"fire"|"12/22/2014"|$31,631.63
113573|"Vincent"|"Campos"|"P.O. Box 125, 4116 Nibh Road"|"Whyalla"|"SA"|5600|"hail"|"10/14/2015"|$40,108.00
113585|"Wallace"|"Powers"|"P.O. Box 715, 2322 Et Ave"|"Blue Mountains"|"NSW"|"#N/A"|"mud"|"12/31/2015"|$39,023.73
113597|"Kasper"|"Bentley"|"Ap #578-8829 Nec Street"|"Lithgow"|"NSW"|"#N/A"|"theft"|10/10/14|$31,134.25
113609|"Fuller"|"Floyd"|"P.O. Box 300, 6403 A St."|"Palmerston"|"NT"|"#N/A"|"breakage"|04/06/15|$8,064.11
113621|"Finn"|"Carroll"|"2638 Arcu Rd."|"Stirling"|"WA"|6021|"hail"|"06/29/2015"|$45,967.39
113633|"Zeph"|"Hardin"|"P.O. Box 491, 4332 Elit, Street"|"Campbelltown"|"NSW"|"#N/A"|"theft"|10/01/15|$40,934.28
113645|"Kareem"|"Rutledge"|"1819 Duis Road"|"Wangaratta"|"VIC"|"#N/A"|"theft"|"05/16/2015"|$22,201.52
113657|"Drew"|"Hudson"|"369-1673 Faucibus St."|"Broken Hill"|"NSW"|"#N/A"|"mud"|"03/18/2016"|$19,667.56
113669|"Daniel"|"Donaldson"|"533-3116 Elit, St."|"Belgrave"|"VIC"|"#N/A"|"breakage"|10/03/15|$21,553.59
113681|"Lucas"|"Camacho"|"1906 Enim. Ave"|"Port Augusta"|"SA"|5700|"hail"|"06/24/2014"|$15,730.83
113693|"Gabriel"|"Frye"|"362-6893 Convallis Avenue"|"Murray Bridge"|"SA"|5253|"hail"|08/09/14|$21,954.30
113705|"Geoffrey"|"Stewart"|"Ap #683-8984 Id, Rd."|"Port Augusta"|"SA"|5700|"theft"|"11/19/2015"|$30,641.45
113717|"Daniel"|"Charles"|"2883 Diam Avenue"|"Grafton"|"NSW"|"#N/A"|"theft"|08/01/14|$1,262.02
113729|"Quentin"|"Serrano"|"Ap #628-3864 At, Rd."|"Ararat"|"VIC"|"#N/A"|"mud"|"09/26/2015"|$48,574.94
113741|"Nasim"|"Pittman"|"Ap #913-4178 Aliquam Street"|"Port Pirie"|"SA"|5540|"flood"|07/04/14|$44,248.06
113753|"Barry"|"Bolton"|"444-7024 Tempor St."|"Maryborough"|"QLD"|4650|"hail"|"07/22/2014"|$42,491.62
113765|"Lucian"|"Chandler"|"P.O. Box 822, 6465 Ut Rd."|"Cockburn"|"WA"|"#N/A"|"breakage"|"05/18/2014"|$19,281.83
113777|"Gil"|"Vang"|"Ap #563-9719 Praesent Rd."|"Orange"|"NSW"|"#N/A"|"breakage"|08/05/15|$33,377.20
113789|"Igor"|"Dejesus"|"4619 Magna Road"|"Gold Coast"|"QLD"|"#N/A"|"flood"|04/09/16|$42,993.05
113801|"Bruce"|"Cohen"|"Ap #494-3654 Congue, Ave"|"Melbourne"|"VIC"|8001|"breakage"|11/05/14|$6,719.36
113813|"Gray"|"Berger"|"Ap #411-6655 Purus Street"|"Lithgow"|"NSW"|"#N/A"|"hail"|"08/31/2014"|$21,397.52
113825|"Craig"|"Olsen"|"Ap #476-1984 Lorem, Av."|"Rockhampton"|"QLD"|4700|"flood"|"10/20/2015"|$20,753.11
113837|"Ashton"|"Page"|"1338 Tincidunt, St."|"Ballarat"|"VIC"|"#N/A"|"theft"|01/07/15|$39,369.64
113849|"Vernon"|"Johnson"|"1484 Et Rd."|"Belgrave"|"VIC"|"#N/A"|"theft"|"10/29/2014"|$42,174.80
113861|"Lionel"|"Sullivan"|"2553 Lectus. Road"|"Queanbeyan"|"NSW"|"#N/A"|"mud"|07/06/14|$27,209.02
113873|"Raymond"|"Valenzuela"|"3126 Ultrices, St."|"Broken Hill"|"NSW"|"#N/A"|"hail"|"11/30/2014"|$40,947.35
113885|"Solomon"|"Gillespie"|"Ap #947-7430 Ipsum St."|"Whyalla"|"SA"|5600|"theft"|"02/18/2015"|$18,164.28
113897|"Honorato"|"Molina"|"Ap #391-6196 Luctus. Av."|"Liverpool"|"NSW"|"#N/A"|"theft"|"02/13/2015"|$32,438.34
113909|"Drake"|"Irwin"|"P.O. Box 307, 3455 Donec Street"|"Maryborough"|"QLD"|4650|"breakage"|"12/19/2015"|$40,954.51
113921|"Kelly"|"Gregory"|"815-9929 Erat St."|"Bathurst"|"NSW"|"#N/A"|"breakage"|04/03/15|$9,028.20
113933|"Baxter"|"Levine"|"Ap #425-1434 Arcu Av."|"Warrnambool"|"VIC"|"#N/A"|"flood"|08/05/15|$1,948.71
113945|"Kenneth"|"Robbins"|"8453 Et Rd."|"Armidale"|"NSW"|"#N/A"|"fire"|01/11/16|$1,921.02
113957|"Yasir"|"Munoz"|"Ap #900-7710 Turpis Avenue"|"Fremantle"|"WA"|6160|"flood"|"07/24/2014"|$39,027.23
113969|"Orlando"|"Hogan"|"7111 Orci Av."|"Ballarat"|"VIC"|"#N/A"|"breakage"|"12/26/2015"|$14,336.03
113981|"Alan"|"Sparks"|"796-1388 Interdum. Street"|"Armidale"|"NSW"|"#N/A"|"fire"|"11/20/2015"|$13,581.89
113993|"Elvis"|"Waters"|"Ap #967-5809 Id Avenue"|"Dubbo"|"NSW"|"#N/A"|"flood"|"06/22/2014"|$30,177.15
114005|"Axel"|"Ratliff"|"Ap #773-5712 Nisl. Av."|"Rockingham"|"WA"|6168|"flood"|01/02/16|$21,523.22
114017|"Brock"|"Knox"|"131 Tellus Av."|"Bendigo"|"VIC"|"#N/A"|"fire"|07/04/15|$5,586.03
114029|"Keegan"|"Olson"|"P.O. Box 461, 2930 Eget, St."|"Logan City"|"QLD"|"#N/A"|"mud"|"04/17/2015"|$41,323.08
114041|"Julian"|"Charles"|"Ap #474-5460 Etiam Av."|"Wagga Wagga"|"NSW"|"#N/A"|"hail"|12/05/14|$23,226.38
114053|"Daniel"|"Melendez"|"8179 Et Rd."|"Gold Coast"|"QLD"|"#N/A"|"fire"|"04/30/2016"|$2,583.90
114065|"Colton"|"Cohen"|"2234 Amet, St."|"Rockhampton"|"QLD"|4700|"breakage"|"10/16/2015"|$44,124.21
114077|"Vincent"|"Levy"|"Ap #521-9997 Magnis Road"|"Blue Mountains"|"NSW"|"#N/A"|"fire"|12/05/15|$43,018.57
114089|"Price"|"Mathews"|"696-863 Fermentum Avenue"|"Cessnock"|"NSW"|"#N/A"|"mud"|01/11/15|$3,274.69
114101|"Kato"|"Kennedy"|"P.O. Box 257, 9601 Integer St."|"Grafton"|"NSW"|"#N/A"|"hail"|11/06/14|$18,296.25
114113|"Gage"|"Curtis"|"127-6597 Ipsum. Avenue"|"Port Augusta"|"SA"|5700|"mud"|"02/22/2016"|$45,511.29
114125|"Wylie"|"York"|"P.O. Box 256, 2752 Congue, Rd."|"Whyalla"|"SA"|5600|"mud"|01/08/16|$24,117.62
114137|"Brian"|"Bolton"|"Ap #676-6381 Nunc Road"|"Penrith"|"NSW"|"#N/A"|"theft"|06/07/14|$29,556.44
114149|"Rudyard"|"Bush"|"576-631 Sed St."|"Ipswich"|"QLD"|4305|"flood"|04/12/15|$23,211.97
114161|"Hayes"|"Martinez"|"Ap #100-3841 Rhoncus Avenue"|"Parramatta"|"NSW"|"#N/A"|"flood"|"07/27/2014"|$23,484.44
114173|"Dylan"|"Levine"|"P.O. Box 119, 4872 Elit Rd."|"Port Lincoln"|"SA"|5606|"fire"|11/08/14|$18,341.69
114185|"Slade"|"Marsh"|"3743 Nulla Rd."|"Sale"|"VIC"|"#N/A"|"fire"|"07/19/2014"|$19,779.65
114197|"Cooper"|"Mcintosh"|"6861 Amet, Avenue"|"Shepparton"|"VIC"|"#N/A"|"mud"|"04/30/2015"|$42,047.70
114209|"Gage"|"Burnett"|"136-3447 Nunc St."|"Melton"|"VIC"|"#N/A"|"breakage"|"07/29/2015"|$1,497.07
114221|"Brenden"|"Herman"|"Ap #749-7508 Consequat Rd."|"Parramatta"|"NSW"|"#N/A"|"mud"|"11/24/2015"|$34,342.90
114233|"Paul"|"Howell"|"1525 Lobortis Avenue"|"Armadale"|"WA"|6112|"hail"|03/08/15|$29,143.16
114245|"Todd"|"Bartlett"|"Ap #203-8179 Augue Ave"|"Sale"|"VIC"|"#N/A"|"mud"|"10/26/2015"|$2,019.67
114257|"Rajah"|"Gibbs"|"542-8338 Nullam Road"|"Townsville"|"QLD"|4810|"hail"|03/10/16|$21,992.89
114269|"Uriel"|"Crosby"|"988-2657 Consequat St."|"Whyalla"|"SA"|5600|"theft"|"03/17/2016"|$49,582.66
114281|"Vaughan"|"Joyce"|"Ap #524-3313 Mollis. St."|"Albany"|"WA"|6330|"flood"|11/11/15|$1,564.02
114293|"Hamilton"|"Summers"|"372-9141 Libero Rd."|"Penrith"|"NSW"|"#N/A"|"mud"|"04/13/2016"|$48,486.92
114305|"Xanthus"|"Nixon"|"906-3143 Arcu. Av."|"Wodonga"|"VIC"|"#N/A"|"theft"|08/09/15|$24,349.76
114317|"Nolan"|"Fernandez"|"P.O. Box 277, 1464 Pede. Avenue"|"Gold Coast"|"QLD"|"#N/A"|"breakage"|"08/29/2014"|$3,388.83
114329|"Mufutau"|"Cummings"|"P.O. Box 696, 9806 Tempor St."|"Blue Mountains"|"NSW"|"#N/A"|"hail"|"07/20/2015"|$25,906.56
114341|"Benjamin"|"Murphy"|"4160 Lacinia Rd."|"Orange"|"NSW"|"#N/A"|"breakage"|08/06/14|$26,286.19
114353|"Quinlan"|"English"|"P.O. Box 457, 3513 Euismod Ave"|"Whyalla"|"SA"|5600|"flood"|"10/29/2015"|$31,479.07
114365|"Calvin"|"Vance"|"Ap #131-6104 Mauris Av."|"Murray Bridge"|"SA"|5253|"theft"|"02/14/2016"|$39,428.05
114377|"Jason"|"Hansen"|"9791 In Rd."|"Brisbane"|"QLD"|4000|"fire"|"11/19/2014"|$37,492.32
114389|"Cruz"|"Salazar"|"Ap #754-116 Sed Rd."|"Cockburn"|"WA"|"#N/A"|"breakage"|12/06/14|$21,485.49
114401|"Logan"|"Kirk"|"6484 Ac St."|"Queanbeyan"|"NSW"|"#N/A"|"flood"|"08/14/2014"|$1,146.68
114413|"Raja"|"Campos"|"P.O. Box 356, 683 Enim Street"|"Charters Towers"|"QLD"|4820|"hail"|03/08/16|$27,813.86
114425|"Galvin"|"Maldonado"|"Ap #933-8885 Semper Rd."|"Morwell"|"VIC"|"#N/A"|"mud"|"06/14/2015"|$37,593.07
114437|"Oren"|"Hodges"|"Ap #913-4376 Proin Street"|"Toowoomba"|"QLD"|4350|"hail"|"12/19/2014"|$28,545.25
114449|"Wing"|"Salinas"|"406-9579 Phasellus Avenue"|"Maryborough"|"QLD"|4650|"flood"|"03/25/2015"|$3,182.64
114461|"Amos"|"Townsend"|"277-1970 Amet Road"|"Fremantle"|"WA"|6160|"mud"|"05/25/2015"|$12,691.49
114473|"Zachary"|"Bernard"|"P.O. Box 998, 519 Consectetuer St."|"Wanneroo"|"WA"|6065|"mud"|"03/30/2016"|$17,267.00
114485|"Gregory"|"Norton"|"2227 Sed Street"|"Gladstone"|"QLD"|4680|"hail"|12/09/14|$41,571.01
114497|"Joseph"|"Ray"|"Ap #954-7513 Eleifend Rd."|"Maryborough"|"QLD"|4650|"breakage"|"07/27/2015"|$12,611.63
114509|"Hedley"|"Calderon"|"712-5015 Tellus. Rd."|"Greater Hobart"|"TAS"|"#N/A"|"theft"|03/05/15|$31,971.59
114521|"Price"|"Dale"|"Ap #640-2415 Non St."|"Melbourne"|"VIC"|8001|"flood"|10/09/14|$38,091.38
114533|"Preston"|"Rosales"|"164-9594 Suscipit Avenue"|"Swan"|"WA"|"#N/A"|"flood"|"08/14/2014"|$14,882.04
114545|"Addison"|"Pennington"|"815-2846 Vel Avenue"|"Ararat"|"VIC"|"#N/A"|"hail"|"07/16/2014"|$28,691.17
114557|"Rashad"|"Lewis"|"P.O. Box 900, 2253 Suspendisse Street"|"Bundaberg"|"QLD"|4670|"hail"|"09/26/2015"|$48,454.61
114569|"Mufutau"|"Dawson"|"421-4069 Diam. Avenue"|"Moe"|"VIC"|"#N/A"|"fire"|"05/20/2014"|$24,095.91
114581|"Igor"|"Gallegos"|"499-2639 Tincidunt Rd."|"Fremantle"|"WA"|6160|"fire"|03/05/16|$11,492.47
114593|"Chase"|"Medina"|"2143 Nec Street"|"Charters Towers"|"QLD"|4820|"fire"|05/09/14|$30,184.11
114605|"Roth"|"Hunter"|"525-5742 Fusce Av."|"Sydney"|"NSW"|"#N/A"|"hail"|03/05/16|$49,266.89
114617|"Matthew"|"Hewitt"|"P.O. Box 587, 7512 Faucibus. Rd."|"Rockhampton"|"QLD"|4700|"fire"|01/06/15|$29,089.15
114629|"Judah"|"Leach"|"P.O. Box 447, 2689 Per Av."|"Mildura"|"VIC"|"#N/A"|"flood"|"10/26/2015"|$49,695.15
114641|"Kieran"|"Maddox"|"271-1551 Aliquet Rd."|"Traralgon"|"VIC"|"#N/A"|"theft"|"10/25/2015"|$42,740.80
114653|"Cain"|"Hardy"|"403-1701 Tristique Av."|"Broken Hill"|"NSW"|"#N/A"|"fire"|"09/19/2015"|$22,988.28
114665|"Vaughan"|"Allen"|"553-3947 Vehicula Road"|"Frankston"|"VIC"|"#N/A"|"breakage"|04/09/16|$31,816.09
114677|"Thane"|"Mcgee"|"403-8528 Tincidunt St."|"Campbelltown"|"NSW"|"#N/A"|"flood"|01/07/16|$32,305.77
114689|"Keaton"|"Hall"|"3797 Non, Road"|"Wagga Wagga"|"NSW"|"#N/A"|"breakage"|04/11/15|$16,706.05
114701|"Cain"|"Herman"|"P.O. Box 997, 9694 Augue St."|"Devonport"|"TAS"|7310|"theft"|"07/30/2014"|$42,918.67
114713|"Drake"|"Emerson"|"P.O. Box 247, 8004 Sed, Road"|"Albany"|"WA"|6330|"flood"|"06/27/2014"|$48,649.60
114725|"Kane"|"Gilbert"|"Ap #161-1644 Sed Rd."|"Wangaratta"|"VIC"|"#N/A"|"theft"|"03/28/2016"|$40,688.41
114737|"Austin"|"Chaney"|"1359 Morbi Avenue"|"Moe"|"VIC"|"#N/A"|"mud"|"07/29/2014"|$4,357.36
114749|"Basil"|"Barber"|"5001 Enim. Avenue"|"Goulburn"|"NSW"|"#N/A"|"fire"|09/04/14|$37,520.96
114761|"Asher"|"Joseph"|"1804 Dui, Road"|"Wagga Wagga"|"NSW"|"#N/A"|"theft"|"03/31/2015"|$43,771.26
114773|"Rafael"|"Stout"|"Ap #514-1386 Interdum. Rd."|"Mandurah"|"WA"|6210|"theft"|"05/16/2015"|$6,910.53
114785|"Erasmus"|"Fitzgerald"|"756-7806 Mi Avenue"|"Ballarat"|"VIC"|"#N/A"|"breakage"|02/03/15|$25,857.30
114797|"Magee"|"Carr"|"Ap #725-613 Phasellus Rd."|"Palmerston"|"NT"|"#N/A"|"breakage"|04/02/16|$27,649.30
114809|"Zachery"|"Reilly"|"5842 Suscipit, Rd."|"Parramatta"|"NSW"|"#N/A"|"flood"|"01/21/2016"|$41,341.19
114821|"Armando"|"Hodges"|"Ap #442-3029 Aliquam Rd."|"Rockhampton"|"QLD"|4700|"mud"|"10/14/2014"|$2,276.04
114833|"Ezra"|"Foster"|"P.O. Box 149, 848 Vulputate, Av."|"Morwell"|"VIC"|"#N/A"|"hail"|"12/17/2015"|$20,702.95
114845|"Nicholas"|"Shields"|"6674 Sollicitudin Ave"|"Morwell"|"VIC"|"#N/A"|"breakage"|"02/27/2016"|$37,263.74
114857|"Stewart"|"Washington"|"P.O. Box 679, 4824 Amet, Ave"|"Orange"|"NSW"|"#N/A"|"mud"|"07/15/2015"|$26,938.01
114869|"Boris"|"Howell"|"434-6497 Metus. Rd."|"Brisbane"|"QLD"|4000|"mud"|"03/13/2015"|$35,028.33
114881|"Tad"|"Reilly"|"5212 Molestie Rd."|"Frankston"|"VIC"|"#N/A"|"hail"|01/03/16|$48,917.72
114893|"Kamal"|"Wiley"|"P.O. Box 889, 7530 Nam Avenue"|"Sydney"|"NSW"|"#N/A"|"flood"|"12/13/2014"|$45,786.90
114905|"Fitzgerald"|"Phillips"|"P.O. Box 529, 3402 Odio Road"|"Maryborough"|"QLD"|4650|"breakage"|03/12/15|$45,335.66
114917|"Abel"|"Sheppard"|"P.O. Box 873, 4768 Nulla Rd."|"Bathurst"|"NSW"|"#N/A"|"flood"|12/09/14|$17,593.88
114929|"Fletcher"|"Sargent"|"P.O. Box 662, 8838 Pede Street"|"Launceston"|"TAS"|7250|"flood"|"09/26/2015"|$17,096.59
114941|"Walker"|"Bauer"|"P.O. Box 320, 730 Lorem Rd."|"Warrnambool"|"VIC"|"#N/A"|"flood"|"04/29/2016"|$24,730.44
114953|"Kibo"|"Manning"|"P.O. Box 814, 9767 Pretium Road"|"Orange"|"NSW"|"#N/A"|"flood"|"01/20/2015"|$1,936.79
114965|"Hall"|"Hobbs"|"P.O. Box 881, 9063 Morbi Rd."|"Penrith"|"NSW"|"#N/A"|"breakage"|08/02/15|$14,244.00
114977|"Dale"|"Trevino"|"4918 Pellentesque Rd."|"Bathurst"|"NSW"|"#N/A"|"mud"|05/03/15|$34,203.30
114989|"Kelly"|"Russell"|"910-3841 Nullam Road"|"Fremantle"|"WA"|6160|"fire"|"10/13/2015"|$37,984.27
115001|"Hamish"|"Walton"|"P.O. Box 304, 3085 Sit Avenue"|"South Perth"|"WA"|6151|"mud"|"06/19/2014"|$29,546.88
115013|"Buckminster"|"Gilliam"|"P.O. Box 791, 7509 Nibh. Av."|"Blue Mountains"|"NSW"|"#N/A"|"hail"|"04/26/2016"|$8,112.68
115025|"Levi"|"Campos"|"5466 Nam Street"|"Parramatta"|"NSW"|"#N/A"|"flood"|"08/28/2014"|$10,625.34
115037|"Moses"|"Wyatt"|"7063 Fusce Road"|"Orange"|"NSW"|"#N/A"|"breakage"|"07/18/2014"|$12,455.09
115049|"Noah"|"Moran"|"2838 Neque. Avenue"|"Ballarat"|"VIC"|"#N/A"|"mud"|"08/21/2014"|$49,479.83
